introgression_tract,Sdro,Sfra,Spal,Hpul,Overlapping Gene,Gene Name,Gene Length,Overlapping Bases,Percent Introgressed,Gene Coordinates,ECB Gene ID,Gene Synonyms,Curation Status,Gene Info,Echinobase GO,Echinobase KO,Tu GO
NW-022145606.1:13243914-13248278,33.1,26.44,22.85,25.87,LOC115927235,"NACHT, LRR and PYD domains-containing protein 12-like",10789,4364,40.44860506070998,NW_022145606.1:13242064-13252853,ECB-GENEPAGE-23116141,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:39278096-39283795,40.47,31.04,8.23,9.24,LOC115921107,uncharacterized LOC115921107,4043,4043,100.0,NW_022145594.1:39279403-39283446,ECB-GENEPAGE-23033297,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:39278096-39283795,40.47,31.04,8.23,9.24,LOC593381,"RB binding protein 5, histone lysine methyltransferase complex subunit",19614,548,2.7939227082696036,NW_022145594.1:39259030-39278644,ECB-GENEPAGE-23033290,LOC593381|SPU_004833|SPU_016508|Sp-Rbbp5|retinoblastoma-binding protein 5|LOC110983527,curated,n/a,n/a,n/a,n/a
NW-022145594.1:39278096-39283795,40.47,31.04,8.23,9.24,LOC589155,out at first homolog,7048,90,1.2769580022701474,NW_022145594.1:39283705-39290753,ECB-GENEPAGE-23033301,SPU_015869|Sp-Oaf|out at first|LOC589155|out at first protein|LOC110983544,curated,n/a,n/a,n/a,n/a
NW-022145602.1:8751679-8757362,16.15,19.76,7.58,17.04,LOC583504,DEP domain-containing protein 7,13618,5683,41.73153179615215,NW_022145602.1:8751367-8764985,ECB-GENEPAGE-23088751,Sp-Depdc7_1|SPU_013216|DEP domain containing 7-1|Sp-Depdc7|SPU_007478|DEP domain containing 7|LOC110991111,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:21366956-21372602,11.71,25.82,6.88,35.02,LOC100892038,uncharacterized LOC100892038,6368,510,8.008793969849247,NW_022145605.1:21372092-21378460,ECB-GENEPAGE-23109606,n/a,partially curated,n/a,GO:0007165,n/a,n/a
NW-022145605.1:21364248-21364374,64.1,49.73,13.52,81.71,LOC752562,protein rolling stone,16322,126,0.7719642200710697,NW_022145605.1:21350995-21367317,ECB-GENEPAGE-23109600,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:21251118-21256742,29.88,34.91,10.28,15.38,LOC115928268,"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial-like",50970,5624,11.033941534235826,NW_022145607.1:21220830-21271800,ECB-GENEPAGE-23126010,"Branched-chain alpha-keto acid dehydrogenase E1 component beta chain | BCKDH E1-beta | 2-oxoisovalerate dehydrogenase beta subunit, mitochondrial precursor |Sp-Bckdhb|SPU_021375|SPU_006625|SPU_008970",partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_Energy,Metabolism_Energy"
NW-022145606.1:33579704-33585298,29.55,30.83,10.63,22.76,LOC594217,oxysterol-binding protein-related protein 11,43629,5594,12.821747003140112,NW_022145606.1:33557810-33601439,ECB-GENEPAGE-23119537,Sp-Osbpl10|SPU_019940|oxysterol binding protein-like 10|SPU_025462|SPU_011217|SPU_010701|LOC110984018,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:27566528-27566553,32.48,29.52,55.4,91.24,LOC105445666,galactosylceramide sulfotransferase,20944,25,0.1193659281894576,NW_022145607.1:27547212-27568156,ECB-GENEPAGE-23127306,hypothetical protein-161; galactose-3-O-sulfotransferase 1-like|Sp-Gal3st1_8|SPU_016133|galactose-3-O-sulfotransferase 1-8|Sp-Gal3st1_9|SPU_016135|galactose-3-O-sulfotransferase 1-9|Sp-Gal3st1-2|SPU_000980|galactose-3-O-sulfotransferase 1-2|Sp-Hypp_161|SPU_019820|hypothetical protein-161|galactose-3-O-sulfotransferase 1-like,partially curated,n/a,n/a,n/a,n/a
NW-022145604.1:8943922-8946690,50.46,53.51,21.78,30.07,LOC100890755,uncharacterized LOC100890755,17914,2768,15.451602098917046,NW_022145604.1:8936701-8954615,ECB-GENEPAGE-23099980,Sp-Krfp1|SPU_000042|Kelch repeat-containing family protein 1|LOC110979356,partially curated,n/a,n/a,n/a,n/a
NW-022145603.1:21334615-21340158,22.18,25.13,7.62,33.07,LOC115925233,mucin-3A-like,4935,2689,54.48834853090172,NW_022145603.1:21337469-21342404,ECB-GENEPAGE-23095459,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:9130328-9135850,21.4,17.13,5.71,36.61,LOC105445519,glycoprotein 3-alpha-L-fucosyltransferase A-like,11557,5522,47.780565890802116,NW_022145606.1:9125427-9136984,ECB-GENEPAGE-23115520,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145609.1:11129619-11129656,42.32,24.65,23.68,63.46,LOC575315,WD repeat domain 63,24743,37,0.1495372428565655,NW_022145609.1:11112812-11137555,ECB-GENEPAGE-23132755,SPU_013538|Sp-Ia1/Ic140-2|SPU_012809|LOC575315|WD repeat-containing protein 63|LOC110977787,curated,n/a,n/a,n/a,n/a
NW-022145606.1:43233617-43233655,44.79,23.82,17.84,9.61,LOC100889198,"beta-1,4-galactosyltransferase 6",41568,38,0.09141647421093148,NW_022145606.1:43204459-43246027,ECB-GENEPAGE-23120737,Sp-B4galt6_8|SPU_007019|UDP-galactose|beta-N-acetylglucosamine,partially curated,n/a,"GO:0005975,GO:0006486,GO:0016020,GO:0016757",n/a,"Metabolism,Metabolism_Carbohydrate,Metabolism_Carbohydrate"
NW-022145603.1:3963437-3968772,27.19,13.65,8.42,42.03,LOC105437140,mucin-like protein,39949,5335,13.35452702195299,NW_022145603.1:3948200-3988149,ECB-GENEPAGE-23092462,fibrosurfin-like|hypothetical protein-2769|Sp-Hypp_2769|SPU_025084|Notch homolog 2-1|Notch2_1|SPU_012143,partially curated,n/a,n/a,n/a,n/a
NW-022145604.1:6117885-6123155,42.89,17.81,18.52,8.15,LOC115926194,toll-like receptor 4,3677,314,8.53957030187653,NW_022145604.1:6114522-6118199,ECB-GENEPAGE-23099102,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145604.1:6117885-6123155,42.89,17.81,18.52,8.15,LOC105446114,uncharacterized LOC105446114,4287,3055,71.26195474690927,NW_022145604.1:6120100-6124387,ECB-GENEPAGE-23099106,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:11999693-12000933,17.2,27.5,7.1,18.06,LOC115928215,5-hydroxytryptamine receptor 1-like,4981,1240,24.894599478016463,NW_022145607.1:11999645-12004626,ECB-GENEPAGE-23124254,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145604.1:20497681-20502923,18.32,22.08,8.6,21.29,LOC100889317,carbonyl reductase [NADPH] 1,5198,447,8.599461331281262,NW_022145604.1:20492930-20498128,ECB-GENEPAGE-23102183,SPU_014400,partially curated,n/a,n/a,KEGG:spu:100889317,n/a
NW-022145603.1:14629518-14634736,31.33,39.58,18.29,25.11,LOC583266,histone-lysine N-methyltransferase KMT5B,14074,5218,37.07545829188575,NW_022145603.1:14625967-14640041,ECB-GENEPAGE-23094232,suppressor of variegation 4-20 homolog 1-like |Sp-Suv420h1L|SPU_015324|LOC110975028,partially curated,n/a,n/a,n/a,n/a
NW-022145596.1:6555401-6560601,30.41,32.05,9.67,28.15,LOC115922355,prokineticin receptor 2-like,546,546,100.0,NW_022145596.1:6559123-6559669,ECB-GENEPAGE-23044034,SPU_017622,partially curated,n/a,n/a,n/a,n/a
NW-022145600.1:25772302-25777480,23.25,22.96,11.08,30.15,LOC579091,kinesin-like protein KIF20B,38465,5178,13.461588457038868,NW_022145600.1:25750444-25788909,ECB-GENEPAGE-23077068,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:16803878-16804468,18.03,30.58,14.65,21.58,LOC100893185,ras and EF-hand domain-containing protein-like,20088,590,2.9370768618080447,NW_022145606.1:16795403-16815491,ECB-GENEPAGE-23116763,Sp-RabO1|SPU_010648|Rab Orphan 1|LOC110982409,partially curated,n/a,n/a,n/a,"GTPase,GTPase_Ras,GTPase_Ras_Rab"
NW-022145610.1:22855746-22855767,26.57,27.9,14.95,30.33,ags,missing,64895,21,0.032359966099083134,NW_022145610.1:22803285-22868180,ECB-GENEPAGE-23136331,Sp-Hmha1|SPU_018209|Minor histocompatibility antigen HA1|HLA-HA1|LOC110989672,partially curated,n/a,n/a,n/a,"GTPase,GTPase_RhoRegulator,GTPase_RhoRegulator_RhoGAP"
NW-022145605.1:17060411-17064885,17.26,24.48,6.69,21.15,LOC576892,solute carrier family 25 member 1,18045,3370,18.675533388750345,NW_022145605.1:17061515-17079560,ECB-GENEPAGE-23108612,"LOC576892|Citrate transport protein |Ctp| Tricarboxylate carrier protein |Tricarboxylate transport protein|Sp-Slc20a3|Sp-Slc25a1|  Solute carrier family 25 (mitochondrial carrier; citrate transporter), member 1|SPU_006617|SPU_006452|tricarboxylate transport protein, mitochondrial|LOC110987031",curated,n/a,GO:0016020,n/a,"Metabolism,Metabolism_Energy,Metabolism_Energy|Metabolism,Metabolism_Energy,Metabolism_Energy"
NW-022145597.1:4908025-4913121,41.05,28.1,14.17,9.63,LOC591940,"sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1",127345,5096,4.001727590404021,NW_022145597.1:4862051-4989396,ECB-GENEPAGE-23050610,SPU_023614|SPU_013703|Sp-Endrvt17|SPU_008039|endonuclease-reverse transcriptase-17|Sp-Lrp6L_3|SPU_028535|low density lipoprotein receptor-related protein 6-like-3|SPU_011285|Sp-PolppL_99|SPU_013702|pol polyprotein-like-99|retrotransposon protein-like|LOC110980748,partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_Carbohydrate,Metabolism_Carbohydrate"
NW-022145613.1:7978034-7978046,35.42,49.17,17.58,44.25,LOC583320,structural maintenance of chromosomes flexible hinge domain-containing protein 1,42426,12,0.0282845424975251,NW_022145613.1:7971995-8014421,ECB-GENEPAGE-23173902,Sp-Smchd_2|SPU_011787|SMC hinge domain containing 1-2|SPU_011636|structural maintenance of chromosomes flexible hinge domain containing 1-8|Sp-Smchd1_8,partially curated,n/a,n/a,n/a,n/a
NW-022145613.1:662038-667116,20.35,16.81,13.12,5.81,LOC754234,ankyrin-1,31249,410,1.312041985343531,NW_022145613.1:631199-662448,ECB-GENEPAGE-23171810,Sp-Hypp_1116|hypothetical protein-2168|Sp-Hypp_2168|ankyrin repeat domain protein|SPU_014699|SPU_024544|hypothetical protein-1116|LOC110989511,partially curated,n/a,n/a,n/a,n/a
NW-022145604.1:6460346-6465416,16.36,28.22,9.02,10.94,LOC100891748,sodium-coupled monocarboxylate transporter 1-like,12576,2044,16.253180661577606,NW_022145604.1:6449814-6462390,ECB-GENEPAGE-23099205,"Sp-Slc5a12_3| solute carrier family 5 (sodium/glucose cotransporter), member 12|SPU_021788",partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_InorganicIon,Metabolism_InorganicIon"
NW-022145598.1:19976167-19981176,41.63,66.47,23.92,63.0,LOC105439618,uncharacterized LOC105439618,779,116,14.890885750962774,NW_022145598.1:19975504-19976283,ECB-GENEPAGE-23060777,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:9614506-9619405,20.96,16.3,8.73,26.37,LOC579559,60S ribosomal protein L12,6266,4899,78.18384934567507,NW_022145606.1:9614484-9620750,ECB-GENEPAGE-23115561,SPU_020487,partially curated,n/a,n/a,n/a,n/a
NW-022145609.1:8424736-8429600,19.13,19.13,9.09,23.41,LOC585999,structural maintenance of chromosomes protein 2-like,20838,4864,23.34197139840676,NW_022145609.1:8409428-8430266,ECB-GENEPAGE-23132091,Sp-Smc2_1|SPU_022927|structural maintenance of chromosomes 2-1|Sp-Smc2|SPU_024546|SMC2 structural maintenance of chromosomes 2-like 1|SPU_008463,partially curated,n/a,n/a,n/a,"CellCycle,CellCycle,CellCycle"
NW-022145612.1:20467707-20467825,26.97,66.3,21.59,65.47,LOC105441547,voltage-dependent calcium channel subunit alpha-2/delta-1,71069,118,0.1660358243397262,NW_022145612.1:20463662-20534731,ECB-GENEPAGE-23161681,"component of oligomeric golgi complex 5-1|Sp-Cog5_1| calcium channel, voltage-dependent, alpha 2/delta subunit 2 |Sp-Cacna2d2|SPU_013966|SPU_006147|SPU_004991|LOC110989216",partially curated,n/a,n/a,n/a,"EggActivation,EggActivation,EggActivation"
NW-022145601.1:27448433-27448444,33.55,30.73,22.55,46.18,LOC115924726,kinesin-like protein KIF16B,7484,11,0.1469802244788883,NW_022145601.1:27443280-27450764,ECB-GENEPAGE-23085359,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:9118032-9122861,7.9,26.96,5.56,11.03,LOC100889659,serine-protein kinase ATM,60029,4829,8.044445184827334,NW_022145607.1:9071546-9131575,ECB-GENEPAGE-23123664,SPU_019717|Sp-Atm_3|SPU_005652|Ataxia telangiectasia mutated|A-T mutated checkpoint kinase|Sp-Atm|SPU_025176,partially curated,n/a,n/a,n/a,"Kinase,Kinase_Atypical,Kinase_Atypical|Kinase,Kinase_Atypical,Kinase_Atypical"
NW-022145607.1:32720189-32725005,24.58,28.02,10.01,17.73,LOC115928288,uncharacterized LOC115928288,2089,2089,100.0,NW_022145607.1:32721159-32723248,ECB-GENEPAGE-23128222,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:32720189-32725005,24.58,28.02,10.01,17.73,LOC115927953,uncharacterized LOC115927953,2427,1359,55.99505562422744,NW_022145607.1:32723646-32726073,ECB-GENEPAGE-23128226,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:32720189-32725005,24.58,28.02,10.01,17.73,LOC593743,sterile alpha motif domain-containing protein 9-like,5394,533,9.881349647756767,NW_022145607.1:32715328-32720722,ECB-GENEPAGE-23128218,Sp-Samd9L|SPU_000378|sterile alpha motif domain containing 9-like|SPU_009633|Sp-Samd9L_6|SPU_009632|sterile alpha motif domain containing 9-like-6,partially curated,n/a,n/a,n/a,n/a
NW-022145604.1:22174175-22176015,31.63,41.1,13.76,33.43,LOC583383,band 4.1-like protein 5,60509,1840,3.040869953230098,NW_022145604.1:22125393-22185902,ECB-GENEPAGE-23102499,Sp-Epb4.1L5|SPU_014957|erythrocyte membrane protein band 4.1 like 5|SPU_015334|SPU_014956|LOC110973381,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:28129500-28134187,23.59,28.56,11.03,26.92,LOC585659,beta-3 adrenergic receptor-like,1050,505,48.095238095238095,NW_022145607.1:28133682-28134732,ECB-GENEPAGE-23127425,Sp-Adrb2L_15| adrenergic receptor beta 2-like-15|SPU_021998,partially curated,n/a,"GO:0004930,GO:0016020",KEGG:spu:585659,"Nervous,Nervous_Chemosensory,Nervous_Chemosensory"
NW-022145602.1:2551511-2556190,27.46,30.51,26.98,18.86,LOC105445330,adhesion G-protein coupled receptor G6-like,9255,4679,50.55645596974608,NW_022145602.1:2551023-2560278,ECB-GENEPAGE-23087390,SPU_027533,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:11570507-11575158,26.2,14.03,6.79,14.97,LOC583308,choline transporter-like protein 1,33141,4651,14.03397604176096,NW_022145598.1:11564232-11597373,ECB-GENEPAGE-23059049,SPU_000451|SPU_018385|Sp-Ctl1|SPU_026067|choline transporter-like protein|SPU_024914|LOC110980780,partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_Lipid,Metabolism_Lipid"
NW-022145603.1:7751736-7753130,38.27,59.45,19.92,22.69,LOC589875,fibrillin-1,88628,1394,1.5728663627747437,NW_022145603.1:7711406-7800034,ECB-GENEPAGE-23093008,Sp-Fbn3|SPU_017678|fibrillin 3|Sp-Rt27|SPU_007351|reverse transcriptase-27|Sp-Fbn2_1|SPU_028619|fibrillin 2_1,partially curated,n/a,n/a,n/a,n/a
NW-022145601.1:15621728-15626332,20.85,35.2,8.94,24.92,LOC578904,splicing factor 3b subunit 4,14488,2987,20.61706239646604,NW_022145601.1:15623345-15637833,ECB-GENEPAGE-23082852,LOC578904|Sp-Sf3B4|SPU_002161|LOC110979203,curated,n/a,"GO:0003723,GO:0005634",n/a,n/a
NW-022145609.1:5689501-5693058,28.21,35.15,8.22,41.13,LOC587670,uncharacterized LOC587670,16622,3557,21.399350258693296,NW_022145609.1:5680495-5697117,ECB-GENEPAGE-23131525,n/a,partially curated,n/a,"GO:0000981,GO:0046983",KEGG:spu:587670,n/a
NW-022145609.1:10671636-10676214,28.55,26.08,10.2,14.64,LOC105441649,calcyphosine like,11673,486,4.163454124903624,NW_022145609.1:10675728-10687401,ECB-GENEPAGE-23132624,LOC105441649|calcyphosin-like protein|LOC110985214,curated,n/a,n/a,n/a,n/a
NW-022145603.1:25073740-25073795,60.55,52.35,21.15,63.24,LOC100892229,uncharacterized LOC100892229,13214,55,0.41622521568033904,NW_022145603.1:25065481-25078695,ECB-GENEPAGE-23096237,SPU_016708,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:17060411-17064885,17.26,24.48,6.69,21.15,LOC576964,tektin 1,5660,683,12.06713780918728,NW_022145605.1:17055434-17061094,ECB-GENEPAGE-23108604,LOC576964|Sp-Tektin1-4|SPU_006453|Sp-Tektin1-3|SPU_013841|tektin-1|LOC110987034,curated,n/a,"GO:0015630,GO:0031514,GO:0060271,GO:0060294",KEGG:spu:576964,"Cytoskeleton,Cytoskeleton_MicrotubuleAssociated,Cytoskeleton_MicrotubuleAssociated|Cytoskeleton,Cytoskeleton_MicrotubuleAssociated,Cytoskeleton_MicrotubuleAssociated"
NW-022145607.1:23877851-23877912,87.38,69.85,16.52,98.08,LOC577843,tyrosyl-tRNA synthetase 1,14057,61,0.433947499466458,NW_022145607.1:23872149-23886206,ECB-GENEPAGE-23126519,"Sp-Yars_1|Sp-Yars|SPU_007595|SPU_016421|tyrosyl-tRNA synthetase|LOC577843|tyrosine--tRNA ligase, cytoplasmic|LOC110986669",curated,n/a,n/a,n/a,n/a
NW-022145607.1:23889680-23889832,55.03,59.21,16.09,90.38,LOC582916,uncharacterized LOC582916,16674,152,0.9115988964855463,NW_022145607.1:23886571-23903245,ECB-GENEPAGE-23126528,Sp-Hypp_522|SPU_007597|hypothetical protein-522,partially curated,n/a,n/a,KEGG:spu:582916,n/a
NW-022145613.1:8460075-8464496,83.23,80.75,40.8,6.62,LOC115919789,putative neuropeptide Y receptor type 6,19280,4421,22.9304979253112,NW_022145613.1:8445615-8464895,ECB-GENEPAGE-23173996,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:22445200-22445324,52.2,60.72,12.85,89.71,LOC100889355,uncharacterized LOC100889355,14559,124,0.851706847997802,NW_022145607.1:22444731-22459290,ECB-GENEPAGE-23126165,SPU_013350,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:20306410-20306466,69.04,57.57,27.3,87.64,LOC756419,uncharacterized LOC756419,7206,56,0.7771301693033583,NW_022145598.1:20299418-20306624,ECB-GENEPAGE-23060852,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145609.1:27093122-27093433,33.92,48.19,13.18,42.53,LOC590638,phospholipase A2 activating protein,22787,311,1.364813270724536,NW_022145609.1:27082496-27105283,ECB-GENEPAGE-23135681,"LOC590638|Sp-Plaa|Sp-Pla2p| Phospholipase A2, activating protein|SPU_006040|SPU_010289|phospholipase A-2-activating protein|LOC110977774",curated,n/a,n/a,n/a,"Metabolism,Metabolism_Lipid,Metabolism_Lipid"
NW-022145605.1:24872558-24872700,50.42,67.56,16.54,62.21,LOC582658,membrane-associated transporter protein,29294,142,0.4847409025739059,NW_022145605.1:24861862-24891156,ECB-GENEPAGE-23110457,Slc45 ortholog 1 (Slc45-1) homolog|Sp-Slc45-1|Membrane-associated transporter protein|AIM-1 protein|Melanoma antigen AIM1|Solute carrier family 45 member 2|Underwhite protein|SPU_012806|SPU_006929|Sp-Slc45a2|LOC110982019,partially curated,n/a,"GO:0016020,GO:0022857",n/a,"Metabolism,Metabolism_Carbohydrate,Metabolism_Carbohydrate"
NW-022145609.1:25547353-25551678,13.87,22.6,8.27,18.75,LOC594671,amiloride-sensitive sodium channel subunit alpha,18447,4325,23.445546701360655,NW_022145609.1:25537159-25555606,ECB-GENEPAGE-23135377,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:23734460-23734469,51.89,55.22,15.44,70.78,LOC588817,zinc finger MYM-type protein 3,30419,9,0.029586771425753642,NW_022145607.1:23706113-23736532,ECB-GENEPAGE-23126465,"MYM-type 4|Sp-Zmym4|Sp-Hypp_107|hypothetical protein-377|Sp-Hypp_377| KIAA0385-like |zinc finger, MYM-type 3|Sp-Zmym3|Sp-Zmym4_1| zinc finger, MYM-type 4-1 |SPU_015003|SPU_014783|SPU_015002|SPU_026262|SPU_003243|SPU_015146|hypothetical protein-107|LOC110974906",partially curated,n/a,n/a,n/a,n/a
NW-022145600.1:19483585-19484216,16.5,45.45,8.33,12.77,LOC581884,hexokinase-2,36554,631,1.7262132735131588,NW_022145600.1:19472791-19509345,ECB-GENEPAGE-23076136,Sp-Hk1_2|SPU_022358|hexokinase 1-2,partially curated,n/a,n/a,KEGG:spu:581884,"Metabolism,Metabolism_Carbohydrate,Metabolism_Carbohydrate"
NW-022145603.1:19511108-19515359,23.76,24.13,12.17,36.9,LOC115918751,uncharacterized protein C05D11.1-like,14147,4251,30.048773591574186,NW_022145603.1:19508569-19522716,ECB-GENEPAGE-23095152,SPU_000608|Sp-Ass_1|SPU_004242|Citrulline--aspartate ligase|Argininosuccinate synthase|LOC110975055,partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_AminoAcid,Metabolism_AminoAcid"
NW-022145609.1:16413411-16414099,31.24,53.96,12.93,54.63,LOC593535,transmembrane protein 59,9284,688,7.410598879793192,NW_022145609.1:16405472-16414756,ECB-GENEPAGE-23133854,SPU_012827|LOC593535|LOC110986070,curated,n/a,n/a,n/a,n/a
NW-022145603.1:4421176-4421180,47.0,39.0,15.25,45.0,LOC591503,apoptotic peptidase activating factor 1,42239,4,0.00946992116290632,NW_022145603.1:4408249-4450488,ECB-GENEPAGE-23092509,LOC591503|Sp-Apaf1|SPU_025776|Apoptotic Protease-Activating Factor 1|Sp-Apaf1L_1|SPU_012862|apoptotic protease activating factor 1-like-1|LOC110975466,curated,n/a,n/a,n/a,"Apoptosis,Apoptosis_Apaf1,Apoptosis_Apaf1"
NW-022145604.1:23083717-23083808,28.86,53.42,19.03,43.58,LOC591247,NIMA related kinase 10,65764,91,0.1383735782494982,NW_022145604.1:23034397-23100161,ECB-GENEPAGE-23102780,Sp-Nek10_1|SPU_023408|Sp-Nek10|SPU_018375|NimA-related protein kinase 10|LOC591247|serine/threonine-protein kinase Nek10|LOC110977484,curated,n/a,n/a,n/a,"CellCycle,CellCycle,CellCycle|Kinase,Kinase_Other,Kinase_Other"
NW-022145605.1:28134711-28138796,17.48,21.28,10.92,33.01,LOC115918835,pre-mRNA-processing factor 19-like,20413,1203,5.893303287120952,NW_022145605.1:28115501-28135914,ECB-GENEPAGE-23111154,Sp-Unk_4|SPU_003744,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:18556666-18560734,64.69,54.02,15.01,12.04,LOC105442794,uncharacterized LOC105442794,6853,2733,39.8803443747264,NW_022145606.1:18552546-18559399,ECB-GENEPAGE-23117196,"ankyrin2,3/unc44-259 |Sp-Unc44_259|SPU_027027",partially curated,n/a,n/a,n/a,n/a
NW-022145611.1:2465519-2465890,35.82,39.77,17.32,55.34,LOC100888919,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1",131924,371,0.2812225220581547,NW_022145611.1:2360814-2492738,ECB-GENEPAGE-23145939,"1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase beta 3 |Phosphoinositide phospholipase C | PLC-beta-3 | Phospholipase C-beta-3 |Sp-Plcb3|Sp-Plcb4_1|Sp-Plc| phospholipase C |Sp-Plc_1| 1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase beta 4 | PLC-beta-4 | Phospholipase C-beta-4|SPU_022014|SPU_013191|SPU_009929|SPU_020501|SPU_011449",partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_Lipid,Metabolism_Lipid|EggActivation,EggActivation,EggActivation|EggActivation,EggActivation,EggActivation"
NW-022145604.1:13286335-13286362,44.67,45.59,20.44,37.04,LOC373367,integrin beta G subunit,70235,27,0.03844237203673382,NW_022145604.1:13243587-13313822,ECB-GENEPAGE-23100798,Sp-BetaGi|SPU_011065|BetaG|SPU_009915|LOC110973352,partially curated,n/a,"GO:0005886,GO:0007155,GO:0007229,GO:0070161",n/a,"Adhesion,Adhesion_ReceptorIntegrin,Adhesion_ReceptorIntegrin"
